county,year,source,target,units,value
Forsyth,2024,Natural Gas,commercial,EJ,0.0015076782001270386
Fulton,2024,Natural Gas,commercial,EJ,0.005869069734024466
Gwinnett,2024,Natural Gas,commercial,EJ,0.005403545238358742
Hall,2024,Natural Gas,commercial,EJ,0.0011935911347793976
Henry,2024,Natural Gas,commercial,EJ,0.0013958199062676475
Paulding,2024,Natural Gas,commercial,EJ,0.0010149063783693913
Rockdale,2024,Natural Gas,commercial,EJ,5.254072500656926e-4
Bartow,2020,Natural Gas,industrial,EJ,0.0016926704165686815
Cherokee,2020,Natural Gas,industrial,EJ,0.004152191554603477
Clayton,2020,Natural Gas,industrial,EJ,0.004636375714979976
Cobb,2020,Natural Gas,industrial,EJ,0.011866282158607732
Coweta,2020,Natural Gas,industrial,EJ,0.0022723412488470022
DeKalb,2020,Natural Gas,industrial,EJ,0.011839139603744121
Douglas,2020,Natural Gas,industrial,EJ,0.00224012010984462
Fayette,2020,Natural Gas,industrial,EJ,0.0018504626450998093
Forsyth,2020,Natural Gas,industrial,EJ,0.003915944491221283
Fulton,2020,Natural Gas,industrial,EJ,0.01655700491726784
Gwinnett,2020,Natural Gas,industrial,EJ,0.014839034480934675
Hall,2020,Natural Gas,industrial,EJ,0.0031494808569608665
Henry,2020,Natural Gas,industrial,EJ,0.0037449448472317054
Paulding,2020,Natural Gas,industrial,EJ,0.0026256279997443374
Rockdale,2020,Natural Gas,industrial,EJ,0.0014495177174368168
Bartow,2021,Natural Gas,industrial,EJ,0.0018045111255992835
Cherokee,2021,Natural Gas,industrial,EJ,0.004468918894215748
Clayton,2021,Natural Gas,industrial,EJ,0.004866665003718475
Cobb,2021,Natural Gas,industrial,EJ,0.01247017648932317
Coweta,2021,Natural Gas,industrial,EJ,0.002439545251852288
DeKalb,2021,Natural Gas,industrial,EJ,0.012349597095478991
Douglas,2021,Natural Gas,industrial,EJ,0.002371026100750923
Fayette,2021,Natural Gas,industrial,EJ,0.001963863283797996
Forsyth,2021,Natural Gas,industrial,EJ,0.004241844508344098
Fulton,2021,Natural Gas,industrial,EJ,0.017281463446637623
Gwinnett,2021,Natural Gas,industrial,EJ,0.01570196121149345
Hall,2021,Natural Gas,industrial,EJ,0.0033665623640352265
Henry,2021,Natural Gas,industrial,EJ,0.003986682637556222
Paulding,2021,Natural Gas,industrial,EJ,0.002829858830604167
Rockdale,2021,Natural Gas,industrial,EJ,0.0015271492450194867
Bartow,2022,Natural Gas,industrial,EJ,0.001728212713975414
Cherokee,2022,Natural Gas,industrial,EJ,0.004311990686688978
Clayton,2022,Natural Gas,industrial,EJ,0.00457867211669802
Cobb,2022,Natural Gas,industrial,EJ,0.011860437135558127
Coweta,2022,Natural Gas,industrial,EJ,0.0023440450482129895
DeKalb,2022,Natural Gas,industrial,EJ,0.011711492638370333
Douglas,2022,Natural Gas,industrial,EJ,0.0022626633192414244
Fayette,2022,Natural Gas,industrial,EJ,0.0018713814371002775
Forsyth,2022,Natural Gas,industrial,EJ,0.004107004328699606
Fulton,2022,Natural Gas,industrial,EJ,0.016493419912874407
Gwinnett,2022,Natural Gas,industrial,EJ,0.015014178297829132
Hall,2022,Natural Gas,industrial,EJ,0.0032651661085831662
Henry,2022,Natural Gas,industrial,EJ,0.0038080122687204907
Paulding,2022,Natural Gas,industrial,EJ,0.0027405818123265096
Rockdale,2022,Natural Gas,industrial,EJ,0.0014556789081254194
Bartow,2023,Natural Gas,industrial,EJ,0.0017610065354507131
Cherokee,2023,Natural Gas,industrial,EJ,0.004399460764000358
Clayton,2023,Natural Gas,industrial,EJ,0.004585353040897174
Cobb,2023,Natural Gas,industrial,EJ,0.011965109487518204
Coweta,2023,Natural Gas,industrial,EJ,0.0023934415603846636
DeKalb,2023,Natural Gas,industrial,EJ,0.011763533459155429
Douglas,2023,Natural Gas,industrial,EJ,0.0022882501491852452
Fayette,2023,Natural Gas,industrial,EJ,0.0018945787976915583
Forsyth,2023,Natural Gas,industrial,EJ,0.004204822957721645
Fulton,2023,Natural Gas,industrial,EJ,0.016602277109674497
Gwinnett,2023,Natural Gas,industrial,EJ,0.015187538399558154
Hall,2023,Natural Gas,industrial,EJ,0.0033427220604907697
Henry,2023,Natural Gas,industrial,EJ,0.0039046108361549883
Paulding,2023,Natural Gas,industrial,EJ,0.002811052075492895
Rockdale,2023,Natural Gas,industrial,EJ,0.0014743798509449016
Bartow,2024,Natural Gas,industrial,EJ,0.0017874030449755377
Cherokee,2024,Natural Gas,industrial,EJ,0.0044645984098095875
Clayton,2024,Natural Gas,industrial,EJ,0.00452833210248113
Cobb,2024,Natural Gas,industrial,EJ,0.011979165837508469
Coweta,2024,Natural Gas,industrial,EJ,0.0024068671581136116
DeKalb,2024,Natural Gas,industrial,EJ,0.011717066730486196
Douglas,2024,Natural Gas,industrial,EJ,0.0023103387538907947
Fayette,2024,Natural Gas,industrial,EJ,0.0019029907133791284
Forsyth,2024,Natural Gas,industrial,EJ,0.004260513695114106
Fulton,2024,Natural Gas,industrial,EJ,0.016585271298135088
Gwinnett,2024,Natural Gas,industrial,EJ,0.015269756164316884
Hall,2024,Natural Gas,industrial,EJ,0.0033729421674107353
Henry,2024,Natural Gas,industrial,EJ,0.0039444158747305004
Paulding,2024,Natural Gas,industrial,EJ,0.0028680009593141974
Rockdale,2024,Natural Gas,industrial,EJ,0.0014847364538589907
Bartow,2020,Natural Gas,residential,EJ,0.00132232656448339
Cherokee,2020,Natural Gas,residential,EJ,0.003243722546180022
Clayton,2020,Natural Gas,residential,EJ,0.0036219707692840926
Cobb,2020,Natural Gas,residential,EJ,0.009270026796941794
Coweta,2020,Natural Gas,residential,EJ,0.0017751696771619158
DeKalb,2020,Natural Gas,residential,EJ,0.009248822833681858
Douglas,2020,Natural Gas,residential,EJ,0.0017499982866633847
Fayette,2020,Natural Gas,residential,EJ,0.0014455950126191573
Forsyth,2020,Natural Gas,residential,EJ,0.003059164604696798
Fulton,2020,Natural Gas,residential,EJ,0.012934453876004764
Gwinnett,2020,Natural Gas,residential,EJ,0.011592362750216903
Hall,2020,Natural Gas,residential,EJ,0.0024603975828523506
Henry,2020,Natural Gas,residential,EJ,0.00292557842657773
Paulding,2020,Natural Gas,residential,EJ,0.002051159882354125
Rockdale,2020,Natural Gas,residential,EJ,0.0011323738896208552
Bartow,2021,Natural Gas,residential,EJ,0.0014109264120130912
Cherokee,2021,Natural Gas,residential,EJ,0.0034941960797827292
Clayton,2021,Natural Gas,residential,EJ,0.0038051891699397524
Cobb,2021,Natural Gas,residential,EJ,0.009750287001088764
Coweta,2021,Natural Gas,residential,EJ,0.0019074522624494305
DeKalb,2021,Natural Gas,residential,EJ,0.009656007365399191
Douglas,2021,Natural Gas,residential,EJ,0.001853877929409214
Fayette,2021,Natural Gas,residential,EJ,0.001535522024433704
Forsyth,2021,Natural Gas,residential,EJ,0.003316649239548335
Fulton,2021,Natural Gas,residential,EJ,0.01351217671600788
Gwinnett,2021,Natural Gas,residential,EJ,0.012277182157213731
Hall,2021,Natural Gas,residential,EJ,0.002632276237991635
Henry,2021,Natural Gas,residential,EJ,0.003117141119190405
Paulding,2021,Natural Gas,residential,EJ,0.002212633942637458
Rockdale,2021,Natural Gas,residential,EJ,0.0011940603603473295
Bartow,2022,Natural Gas,residential,EJ,0.001504037567162971
Cherokee,2022,Natural Gas,residential,EJ,0.003752660728388405
Clayton,2022,Natural Gas,residential,EJ,0.003984749571361729
Cobb,2022,Natural Gas,residential,EJ,0.010321960294933912
Coweta,2022,Natural Gas,residential,EJ,0.0020399871978287213
DeKalb,2022,Natural Gas,residential,EJ,0.010192336136182452
Douglas,2022,Natural Gas,residential,EJ,0.0019691619014609208
Fayette,2022,Natural Gas,residential,EJ,0.001628635156499773
Forsyth,2022,Natural Gas,residential,EJ,0.0035742641799318595
Fulton,2022,Natural Gas,residential,EJ,0.014353975618483866
Gwinnett,2022,Natural Gas,residential,EJ,0.013066613859165986
Hall,2022,Natural Gas,residential,EJ,0.002841625021401315
Henry,2022,Natural Gas,residential,EJ,0.0033140558810022687
Paulding,2022,Natural Gas,residential,EJ,0.0023850871876419317
Rockdale,2022,Natural Gas,residential,EJ,0.0012668554893981371
Bartow,2023,Natural Gas,residential,EJ,0.0013725611419122105
Cherokee,2023,Natural Gas,residential,EJ,0.0034290212832678627
Clayton,2023,Natural Gas,residential,EJ,0.003573909170231242
Cobb,2023,Natural Gas,residential,EJ,0.009325828161727598
Coweta,2023,Natural Gas,residential,EJ,0.0018654927253753289
DeKalb,2023,Natural Gas,residential,EJ,0.009168716068102729
Douglas,2023,Natural Gas,residential,EJ,0.0017835045892902592
Fayette,2023,Natural Gas,residential,EJ,0.0014766698394657767
Forsyth,2023,Natural Gas,residential,EJ,0.0032773169685664846
Fulton,2023,Natural Gas,residential,EJ,0.012940122577208665
Gwinnett,2023,Natural Gas,residential,EJ,0.011837448997994656
Hall,2023,Natural Gas,residential,EJ,0.002605379546344539
Henry,2023,Natural Gas,residential,EJ,0.00304332607523459
Paulding,2023,Natural Gas,residential,EJ,0.0021909861031411287
Rockdale,2023,Natural Gas,residential,EJ,0.0011491589900927584
Bartow,2024,Natural Gas,residential,EJ,0.0015018931140917556
Cherokee,2024,Natural Gas,residential,EJ,0.0037514480171257575
Clayton,2024,Natural Gas,residential,EJ,0.0038050012402939203
Cobb,2024,Natural Gas,residential,EJ,0.010065679777424457
Coweta,2024,Natural Gas,residential,EJ,0.0020224074371283725
DeKalb,2024,Natural Gas,residential,EJ,0.009845446940094957
Douglas,2024,Natural Gas,residential,EJ,0.0019412979492464727
Fayette,2024,Natural Gas,residential,EJ,0.0015990174441287172
Forsyth,2024,Natural Gas,residential,EJ,0.003579962672198016
Fulton,2024,Natural Gas,residential,EJ,0.013936031287422154
Gwinnett,2024,Natural Gas,residential,EJ,0.012830649305155196
Hall,2024,Natural Gas,residential,EJ,0.002834166938287405
Henry,2024,Natural Gas,residential,EJ,0.0033143565789623144
Paulding,2024,Natural Gas,residential,EJ,0.0024098822613684728
Rockdale,2024,Natural Gas,residential,EJ,0.001247572819437794
Bartow,2020,Petroleum,transport,EJ,0.008777624259552043
Cherokee,2020,Petroleum,transport,EJ,0.021531880609030395
Clayton,2020,Petroleum,transport,EJ,0.024042698184980598
Cobb,2020,Petroleum,transport,EJ,0.06153458176295747
Coweta,2020,Petroleum,transport,EJ,0.011783603870323161
DeKalb,2020,Petroleum,transport,EJ,0.061393829525720395
Douglas,2020,Petroleum,transport,EJ,0.011616515789495801
Fayette,2020,Petroleum,transport,EJ,0.009595882131590305
Forsyth,2020,Petroleum,transport,EJ,0.02030678212884594
Fulton,2020,Petroleum,transport,EJ,0.0858591055912365
Gwinnett,2020,Petroleum,transport,EJ,0.07695028386696945
Hall,2020,Petroleum,transport,EJ,0.016332157344071327
Henry,2020,Petroleum,transport,EJ,0.01942003500503173
Paulding,2020,Petroleum,transport,EJ,0.013615631136175092
Rockdale,2020,Petroleum,transport,EJ,0.007516715455461289
Bartow,2021,Petroleum,transport,EJ,0.00924944142838763
Cherokee,2021,Petroleum,transport,EJ,0.022906483076703614
Clayton,2021,Petroleum,transport,EJ,0.024945223260138476
Cobb,2021,Petroleum,transport,EJ,0.06391878963968464
Coweta,2021,Petroleum,transport,EJ,0.0125044565249855
DeKalb,2021,Petroleum,transport,EJ,0.06330073191479152
Douglas,2021,Petroleum,transport,EJ,0.012153245681314782
Fayette,2021,Petroleum,transport,EJ,0.010066237973909986
Forsyth,2021,Petroleum,transport,EJ,0.021742560503874145
Fulton,2021,Petroleum,transport,EJ,0.08858015984435225
Gwinnett,2021,Petroleum,transport,EJ,0.08048405381168841
Hall,2021,Petroleum,transport,EJ,0.01725609831904845
Henry,2021,Petroleum,transport,EJ,0.02043466899512744
Paulding,2021,Petroleum,transport,EJ,0.014505099543559804
Rockdale,2021,Petroleum,transport,EJ,0.0078277586066548
Bartow,2022,Petroleum,transport,EJ,0.009427810340945527
Cherokee,2022,Petroleum,transport,EJ,0.02352293213519634
Clayton,2022,Petroleum,transport,EJ,0.02497774260108738
Cobb,2022,Petroleum,transport,EJ,0.06470149824180728
Coweta,2022,Petroleum,transport,EJ,0.012787321818938411
DeKalb,2022,Petroleum,transport,EJ,0.06388897067534592
Douglas,2022,Petroleum,transport,EJ,0.012343365181102297
Fayette,2022,Petroleum,transport,EJ,0.010208829689699002
Forsyth,2022,Petroleum,transport,EJ,0.022404682923176912
Fulton,2022,Petroleum,transport,EJ,0.0899755183807578
Gwinnett,2022,Petroleum,transport,EJ,0.08190590444822242
Hall,2022,Petroleum,transport,EJ,0.017812255722036756
Henry,2022,Petroleum,transport,EJ,0.020773610305705237
Paulding,2022,Petroleum,transport,EJ,0.01495052393812367
Rockdale,2022,Petroleum,transport,EJ,0.007941073776475158
Bartow,2023,Petroleum,transport,EJ,0.010247966109217807
Cherokee,2023,Petroleum,transport,EJ,0.025602133723353807
Clayton,2023,Petroleum,transport,EJ,0.026683911510803265
Cobb,2023,Petroleum,transport,EJ,0.0696295181492805
Coweta,2023,Petroleum,transport,EJ,0.013928345807608109
DeKalb,2023,Petroleum,transport,EJ,0.06845647065314288
Douglas,2023,Petroleum,transport,EJ,0.013316197019258196
Fayette,2023,Petroleum,transport,EJ,0.011025273852840346
Forsyth,2023,Petroleum,transport,EJ,0.02446946237764171
Fulton,2023,Petroleum,transport,EJ,0.0966149583949393
Gwinnett,2023,Petroleum,transport,EJ,0.08838205632285237
Hall,2023,Petroleum,transport,EJ,0.019452569708764085
Henry,2023,Petroleum,transport,EJ,0.02272241397920743
Paulding,2023,Petroleum,transport,EJ,0.016358580062580258
Rockdale,2023,Petroleum,transport,EJ,0.008579976530711653
Bartow,2024,Petroleum,transport,EJ,0.010218805129727736
Cherokee,2024,Petroleum,transport,EJ,0.025524663427526444
Clayton,2024,Petroleum,transport,EJ,0.0258890368616208
Cobb,2024,Petroleum,transport,EJ,0.0684863784104531
Coweta,2024,Petroleum,transport,EJ,0.013760358376384663
DeKalb,2024,Petroleum,transport,EJ,0.06698792527372761
Douglas,2024,Petroleum,transport,EJ,0.013208493504603574
Fayette,2024,Petroleum,transport,EJ,0.010879634181203392
Forsyth,2024,Petroleum,transport,EJ,0.024357885774723597
Fulton,2024,Petroleum,transport,EJ,0.09482005521682914
Gwinnett,2024,Petroleum,transport,EJ,0.08729909186416801
Hall,2024,Petroleum,transport,EJ,0.0192835291511342
Henry,2024,Petroleum,transport,EJ,0.022550715289302414
Paulding,2024,Petroleum,transport,EJ,0.016396717571612447
Rockdale,2024,Petroleum,transport,EJ,0.00848842264963002
Bartow,2020,Petroleum,commercial,EJ,2.484218074659868e-4
Cherokee,2020,Petroleum,commercial,EJ,6.093891172450509e-4
Clayton,2020,Petroleum,commercial,EJ,6.804495570623676e-4
Cobb,2020,Petroleum,commercial,EJ,0.0017415341066328094
Coweta,2020,Petroleum,commercial,EJ,3.3349618135491586e-4
DeKalb,2020,Petroleum,commercial,EJ,0.0017375505771326414
Douglas,2020,Petroleum,commercial,EJ,3.287673023532902e-4
Fayette,2020,Petroleum,commercial,EJ,2.7157990737255435e-4
Forsyth,2020,Petroleum,commercial,EJ,5.747167309851738e-4
Fulton,2020,Petroleum,commercial,EJ,0.0024299598123235797
Gwinnett,2020,Petroleum,commercial,EJ,0.0021778248917924048
Hall,2020,Petroleum,commercial,EJ,4.622280388475124e-4
Henry,2020,Petroleum,commercial,EJ,5.496202678934132e-4
Paulding,2020,Petroleum,commercial,EJ,3.8534569225356674e-4
Rockdale,2020,Petroleum,commercial,EJ,2.1273592767668867e-4
Bartow,2021,Petroleum,commercial,EJ,2.6783110570132124e-4
Cherokee,2021,Petroleum,commercial,EJ,6.632907227600663e-4
Clayton,2021,Petroleum,commercial,EJ,7.223254268332461e-4
Cobb,2021,Petroleum,commercial,EJ,0.0018508620479227322
Coweta,2021,Petroleum,commercial,EJ,3.620848289283974e-4
DeKalb,2021,Petroleum,commercial,EJ,0.0018329652824664617
Douglas,2021,Petroleum,commercial,EJ,3.5191500523440385e-4
Fayette,2021,Petroleum,commercial,EJ,2.9148264440384883e-4
Forsyth,2021,Petroleum,commercial,EJ,6.295876421962073e-4
Fulton,2021,Petroleum,commercial,EJ,0.0025649680943434345
Gwinnett,2021,Petroleum,commercial,EJ,0.0023305335020070315
Hall,2021,Petroleum,commercial,EJ,4.99675567293918e-4
Henry,2021,Petroleum,commercial,EJ,5.917157305097452e-4
Paulding,2021,Petroleum,commercial,EJ,4.200163738683811e-4
Rockdale,2021,Petroleum,commercial,EJ,2.2666420010498462e-4
Bartow,2022,Petroleum,commercial,EJ,2.7902141670565843e-4
Cherokee,2022,Petroleum,commercial,EJ,6.961745741668463e-4
Clayton,2022,Petroleum,commercial,EJ,7.392305185008332e-4
Cobb,2022,Petroleum,commercial,EJ,0.0019148776915889007
Coweta,2022,Petroleum,commercial,EJ,3.7844807232657375e-4
DeKalb,2022,Petroleum,commercial,EJ,0.0018908304754795754
Douglas,2022,Petroleum,commercial,EJ,3.65308922771674e-4
Fayette,2022,Petroleum,commercial,EJ,3.0213612916622643e-4
Forsyth,2022,Petroleum,commercial,EJ,6.630793518316508e-4
Fulton,2022,Petroleum,commercial,EJ,0.0026628767125694247
Gwinnett,2022,Petroleum,commercial,EJ,0.002424051892139496
Hall,2022,Petroleum,commercial,EJ,5.27163853169719e-4
Henry,2022,Petroleum,commercial,EJ,6.148068287304796e-4
Paulding,2022,Petroleum,commercial,EJ,4.424692711084766e-4
Rockdale,2022,Petroleum,commercial,EJ,2.350206013005172e-4
Bartow,2023,Petroleum,commercial,EJ,2.6739058332592223e-4
Cherokee,2023,Petroleum,commercial,EJ,6.680125009896578e-4
Clayton,2023,Petroleum,commercial,EJ,6.962383158032876e-4
Cobb,2023,Petroleum,commercial,EJ,0.0018167778148575546
Coweta,2023,Petroleum,commercial,EJ,3.634192844286991e-4
DeKalb,2023,Petroleum,commercial,EJ,0.001786170585001562
Douglas,2023,Petroleum,commercial,EJ,3.47447059320352e-4
Fayette,2023,Petroleum,commercial,EJ,2.8767214639667e-4
Forsyth,2023,Petroleum,commercial,EJ,6.384587682178354e-4
Fulton,2023,Petroleum,commercial,EJ,0.002520883637583023
Gwinnett,2023,Petroleum,commercial,EJ,0.0023060702332392664
Hall,2023,Petroleum,commercial,EJ,5.075576857085842e-4
Henry,2023,Petroleum,commercial,EJ,5.928746703219832e-4
Paulding,2023,Petroleum,commercial,EJ,4.2682911113286256e-4
Rockdale,2023,Petroleum,commercial,EJ,2.2386929318649165e-4
Bartow,2024,Petroleum,commercial,EJ,2.559832145364613e-4
Cherokee,2024,Petroleum,commercial,EJ,6.393981792579259e-4
Clayton,2024,Petroleum,commercial,EJ,6.48525810303538e-4
Cobb,2024,Petroleum,commercial,EJ,0.0017155981619091096
Coweta,2024,Petroleum,commercial,EJ,3.446998671217949e-4
DeKalb,2024,Petroleum,commercial,EJ,0.0016780615961461169
Douglas,2024,Petroleum,commercial,EJ,3.308755361873191e-4
Fayette,2024,Petroleum,commercial,EJ,2.725371210556989e-4
Forsyth,2024,Petroleum,commercial,EJ,6.101701540218935e-4
Fulton,2024,Petroleum,commercial,EJ,0.002375262296206971
Gwinnett,2024,Petroleum,commercial,EJ,0.002186860584755956
Hall,2024,Petroleum,commercial,EJ,4.830564549425368e-4
Henry,2024,Petroleum,commercial,EJ,5.649001538407807e-4
Paulding,2024,Petroleum,commercial,EJ,4.1074121862030876e-4
Rockdale,2024,Petroleum,commercial,EJ,2.1263677001484146e-4
Bartow,2020,Petroleum,industrial,EJ,7.97071008252858e-4
Cherokee,2020,Petroleum,industrial,EJ,0.00195524862754787
Clayton,2020,Petroleum,industrial,EJ,0.0021832488059131895
Cobb,2020,Petroleum,industrial,EJ,0.005587779754281887
Coweta,2020,Petroleum,industrial,EJ,0.001070035437840682
DeKalb,2020,Petroleum,industrial,EJ,0.005574998445315931
Douglas,2020,Petroleum,industrial,EJ,0.0010548626460790424
Fayette,2020,Petroleum,industrial,EJ,8.713746703589939e-4
Forsyth,2020,Petroleum,industrial,EJ,0.0018440009309120718
Fulton,2020,Petroleum,industrial,EJ,0.007796620342551326
Gwinnett,2020,Petroleum,industrial,EJ,0.006987635666956555
Hall,2020,Petroleum,industrial,EJ,0.0014830765975220278
Henry,2020,Petroleum,industrial,EJ,0.0017634779553159412
Paulding,2020,Petroleum,industrial,EJ,0.0012363966053684713
Rockdale,2020,Petroleum,industrial,EJ,6.825714783034166e-4
Bartow,2021,Petroleum,industrial,EJ,8.861323319801781e-4
Cherokee,2021,Petroleum,industrial,EJ,0.0021945298452213944
Clayton,2021,Petroleum,industrial,EJ,0.002389849055255438
Cobb,2021,Petroleum,industrial,EJ,0.006123667743538305
Coweta,2021,Petroleum,industrial,EJ,0.0011979753919650188
DeKalb,2021,Petroleum,industrial,EJ,0.006064455418415947
Douglas,2021,Petroleum,industrial,EJ,0.001164328032140296
Fayette,2021,Petroleum,industrial,EJ,9.643846062651618e-4
Forsyth,2021,Petroleum,industrial,EJ,0.002083021552348671
Fulton,2021,Petroleum,industrial,EJ,0.00848632257610132
Gwinnett,2021,Petroleum,industrial,EJ,0.007710684244400051
Hall,2021,Petroleum,industrial,EJ,0.0016532010892470947
Henry,2021,Petroleum,industrial,EJ,0.0019577204775112446
Paulding,2021,Petroleum,industrial,EJ,0.0013896447459725023
Rockdale,2021,Petroleum,industrial,EJ,7.499296083982113e-4
Bartow,2022,Petroleum,industrial,EJ,9.089043721942535e-4
Cherokee,2022,Petroleum,industrial,EJ,0.0022677689825445113
Clayton,2022,Petroleum,industrial,EJ,0.0024080225032819375
Cobb,2022,Petroleum,industrial,EJ,0.006237659913892537
Coweta,2022,Petroleum,industrial,EJ,0.0012327838903813232
DeKalb,2022,Petroleum,industrial,EJ,0.006159326787643944
Douglas,2022,Petroleum,industrial,EJ,0.0011899834823755088
Fayette,2022,Petroleum,industrial,EJ,9.841998941849037e-4
Forsyth,2022,Petroleum,industrial,EJ,0.002159962231957577
Fulton,2022,Petroleum,industrial,EJ,0.008674245565966006
Gwinnett,2022,Petroleum,industrial,EJ,0.00789628046909225
Hall,2022,Petroleum,industrial,EJ,0.0017172213397302642
Henry,2022,Petroleum,industrial,EJ,0.0020027158534482643
Paulding,2022,Petroleum,industrial,EJ,0.0014413311344352558
Rockdale,2022,Petroleum,industrial,EJ,7.655729606702645e-4
Bartow,2023,Petroleum,industrial,EJ,9.300456230369532e-4
Cherokee,2023,Petroleum,industrial,EJ,0.0023235003078703005
Clayton,2023,Petroleum,industrial,EJ,0.0024216761493585934
Cobb,2023,Petroleum,industrial,EJ,0.0063191688866595245
Coweta,2023,Petroleum,industrial,EJ,0.001264055415138346
DeKalb,2023,Petroleum,industrial,EJ,0.006212709938828311
Douglas,2023,Petroleum,industrial,EJ,0.0012085003620493128
Fayette,2023,Petroleum,industrial,EJ,0.0010005895394594139
Forsyth,2023,Petroleum,industrial,EJ,0.002220705663919305
Fulton,2023,Petroleum,industrial,EJ,0.008768210025039696
Gwinnett,2023,Petroleum,industrial,EJ,0.008021039859230009
Hall,2023,Petroleum,industrial,EJ,0.001765401751102994
Henry,2023,Petroleum,industrial,EJ,0.0020621537426033262
Paulding,2023,Petroleum,industrial,EJ,0.0014846092994606503
Rockdale,2023,Petroleum,industrial,EJ,7.786686190316864e-4
Bartow,2024,Petroleum,industrial,EJ,9.184660440655913e-4
Cherokee,2024,Petroleum,industrial,EJ,0.0022941563467323406
Clayton,2024,Petroleum,industrial,EJ,0.0023269062252481427
Cobb,2024,Petroleum,industrial,EJ,0.006155554612548317
Coweta,2024,Petroleum,industrial,EJ,0.0012367807940789623
DeKalb,2024,Petroleum,industrial,EJ,0.006020873668227129
Douglas,2024,Petroleum,industrial,EJ,0.0011871791880977505
Fayette,2024,Petroleum,industrial,EJ,9.778613488010512e-4
Forsyth,2024,Petroleum,industrial,EJ,0.0021892863896806674
Fulton,2024,Petroleum,industrial,EJ,0.008522425069025886
Gwinnett,2024,Petroleum,industrial,EJ,0.00784644100137932
Hall,2024,Petroleum,industrial,EJ,0.0017332032962974824
Henry,2024,Petroleum,industrial,EJ,0.002026857934922463
Paulding,2024,Petroleum,industrial,EJ,0.001473736717010954
Rockdale,2024,Petroleum,industrial,EJ,7.629392940160872e-4
Bartow,2020,Petroleum,residential,EJ,9.224209686339783e-5
Cherokee,2020,Petroleum,residential,EJ,2.2627373399219301e-4
Clayton,2020,Petroleum,residential,EJ,2.5265935625155134e-4
Cobb,2020,Petroleum,residential,EJ,6.466532040546776e-4
Coweta,2020,Petroleum,residential,EJ,1.2383126657801704e-4
DeKalb,2020,Petroleum,residential,EJ,6.451740701663896e-4
Douglas,2020,Petroleum,residential,EJ,1.2207537517954162e-4
Fayette,2020,Petroleum,residential,EJ,1.0084098645583557e-4
Forsyth,2020,Petroleum,residential,EJ,2.133994471310984e-4
Fulton,2020,Petroleum,residential,EJ,9.022742031743927e-4
Gwinnett,2020,Petroleum,residential,EJ,8.086533813974393e-4
Hall,2020,Petroleum,residential,EJ,1.7163100118812384e-4
Henry,2020,Petroleum,residential,EJ,2.0408081925759404e-4
Paulding,2020,Petroleum,residential,EJ,1.4308363276687504e-4
Rockdale,2020,Petroleum,residential,EJ,7.899148729028012e-5
Bartow,2021,Petroleum,residential,EJ,8.566517121569006e-5
Cherokee,2021,Petroleum,residential,EJ,2.1215203208840576e-4
Clayton,2021,Petroleum,residential,EJ,2.3103414818486927e-4
Cobb,2021,Petroleum,residential,EJ,5.919940248043469e-4
Coweta,2021,Petroleum,residential,EJ,1.158120106457896e-4
DeKalb,2021,Petroleum,residential,EJ,5.862697849965623e-4
Douglas,2021,Petroleum,residential,EJ,1.1255921562148469e-4
Fayette,2021,Petroleum,residential,EJ,9.323006218367948e-5
Forsyth,2021,Petroleum,residential,EJ,2.0137217827180355e-4
Fulton,2021,Petroleum,residential,EJ,8.203992228212223e-4
Gwinnett,2021,Petroleum,residential,EJ,7.454158505994222e-4
Hall,2021,Petroleum,residential,EJ,1.5982009599835436e-4
Henry,2021,Petroleum,residential,EJ,1.8925893328335832e-4
Paulding,2021,Petroleum,residential,EJ,1.3434128379753265e-4
Rockdale,2021,Petroleum,residential,EJ,7.249802990439268e-5
Bartow,2022,Petroleum,residential,EJ,8.311855312320337e-5
Cherokee,2022,Petroleum,residential,EJ,2.0738559788388106e-4
Clayton,2022,Petroleum,residential,EJ,2.202116663579345e-4
Cobb,2022,Petroleum,residential,EJ,5.70428840237271e-4
Coweta,2022,Petroleum,residential,EJ,1.1273706719521618e-4
DeKalb,2022,Petroleum,residential,EJ,5.632653406276457e-4
Douglas,2022,Petroleum,residential,EJ,1.0882300528137852e-4
Fayette,2022,Petroleum,residential,EJ,9.000426633570577e-5
Forsyth,2022,Petroleum,residential,EJ,1.975267597048246e-4
Fulton,2022,Petroleum,residential,EJ,7.932525829288942e-4
Gwinnett,2022,Petroleum,residential,EJ,7.221083182397601e-4
Hall,2022,Petroleum,residential,EJ,1.5703847128173255e-4
Henry,2022,Petroleum,residential,EJ,1.8314670844156114e-4
Paulding,2022,Petroleum,residential,EJ,1.3180854018389463e-4
Rockdale,2022,Petroleum,residential,EJ,7.001101408230389e-5
Bartow,2023,Petroleum,residential,EJ,7.688438543930679e-5
Cherokee,2023,Petroleum,residential,EJ,1.9207755922265147e-4
Clayton,2023,Petroleum,residential,EJ,2.001934935928026e-4
Cobb,2023,Petroleum,residential,EJ,5.223887993274305e-4
Coweta,2023,Petroleum,residential,EJ,0.00010449608207045783
DeKalb,2023,Petroleum,residential,EJ,5.135881226984811e-4
Douglas,2023,Petroleum,residential,EJ,9.990349434250218e-5
Fayette,2023,Petroleum,residential,EJ,8.271606243049803e-5
Forsyth,2023,Petroleum,residential,EJ,1.8357980079998685e-4
