county,year,source,target,units,value
Cobb,2021,electricity,Energy Losses,PJ,1.3040207793942218
Cobb,2021,electricity,commercial,PJ,8.017058876829669
Cobb,2021,electricity,distribute_groundwater,PJ,0.0031870487349239638
Cobb,2021,electricity,distribute_surfaceWater,PJ,0.11387436944202109
Cobb,2021,electricity,elec_export,PJ,42.6178683640354
Cobb,2021,electricity,en4water,PJ,0.5190511855512675
Cobb,2021,electricity,en_wwdist,PJ,0.11729445659777664
Cobb,2021,electricity,en_wwtreat,PJ,0.21371200566977663
Cobb,2021,electricity,extract_groundwater,PJ,0.0021858501992837757
Cobb,2021,electricity,extract_surfaceWater,PJ,0.017757193239525782
Cobb,2021,electricity,government,PJ,0.08078123541585203
Cobb,2021,electricity,industrial,PJ,5.952467646160084
Cobb,2021,electricity,residential,PJ,7.12775092060652
Cobb,2021,electricity,transport,PJ,0.03656979200697549
Cobb,2021,electricity,treat_groundwater,PJ,6.282163371725119e-4
Cobb,2021,electricity,treat_surfaceWater,PJ,0.05041204533078706
Cobb,2021,en4water,energy_services,PJ,0.33738327060832385
Cobb,2021,en4water,rejected_energy,PJ,0.18166791494294363
Cobb,2021,en_wwdist,in-county treatment,PJ,0.096417549072
Cobb,2021,en_wwdist,ww_exports,PJ,0.020876907525776645
Cobb,2021,en_wwtreat,in-county treatment,PJ,0.192835098144
Cobb,2021,en_wwtreat,ww_exports,PJ,0.020876907525776645
Cobb,2021,extract_groundwater,agricultural,PJ,0
Cobb,2021,extract_groundwater,industrial,PJ,0.0021858501992837757
Cobb,2021,extract_groundwater,residential,PJ,0
Cobb,2021,extract_surfaceWater,Jack McDonough Plant,PJ,0.0021369543388429753
Cobb,2021,extract_surfaceWater,industrial,PJ,8.118872168768309e-4
Cobb,2021,extract_surfaceWater,publicWatSup,PJ,0.014808351683805976
Cobb,2021,government,energy_services,PJ,0.05250780302030382
Cobb,2021,government,rejected_energy,PJ,0.02827343239554821
Cobb,2021,groundwater,agricultural,MGD,0
Cobb,2021,groundwater,industrial,MGD,2.3321689021513605
Cobb,2021,groundwater,residential,MGD,0
Cobb,2021,industrial,Disposal,MGD,6.904292014683861
Cobb,2021,industrial,energy_services,PJ,18.964824029193707
Cobb,2021,industrial,rejected_energy,PJ,19.738898479364877
Cobb,2021,industrial,wastewater,MGD,1.117825603442766
Cobb,2021,publicWatSup,Water Losses,MGD,6.83238791
Cobb,2021,publicWatSup,agricultural,MGD,0
Cobb,2021,publicWatSup,commercial,MGD,20.3834659470473
Cobb,2021,publicWatSup,industrial,MGD,1.3587778976941687
Cobb,2021,publicWatSup,residential,MGD,50.423410518258535
Cobb,2021,residential,Water Losses,MGD,10.11600814496554
Cobb,2021,residential,energy_services,PJ,11.622652608290922
Cobb,2021,residential,rejected_energy,PJ,6.258351404464342
Cobb,2021,residential,septic,MGD,4.745205479452054
Cobb,2021,residential,wastewater,MGD,35.56219689384094
Cobb,2021,subsurface,wastewater,MGD,17.70479589041096
Cobb,2021,transport,energy_services,PJ,43.793719564982375
Cobb,2021,transport,rejected_energy,PJ,23.581233611913582
Cobb,2021,treat_groundwater,industrial,PJ,6.282163371725119e-4
Cobb,2021,treat_groundwater,residential,PJ,0
Cobb,2021,treat_surfaceWater,Jack McDonough Plant,PJ,0.0060667379999999995
Cobb,2021,treat_surfaceWater,industrial,PJ,0.002304919174364652
Cobb,2021,treat_surfaceWater,publicWatSup,PJ,0.04204038815642241
Cobb,2021,wastewater,COBB NOONDAY CREEK WRF,MGD,8.992393484858294
Cobb,2021,wastewater,COBB NORTHWEST WRF,MGD,6.010606105464906
Cobb,2021,wastewater,COBB RL SUTTON WRF,MGD,24.672644467346554
Cobb,2021,wastewater,COBB SOUTH COBB WRF,MGD,22.057701592042573
Cobb,2021,wastewater,Douglas SouthCentral WPCP,MGD,6.2
Cobb,2021,wastewater,Fulton Big Creek WRF,MGD,2.565596717
Cobb,2021,wastewater,Paulding Pumpkinvine WRF,MGD,0.05599051
Cobb,2021,ww_imports,COBB NOONDAY CREEK WRF,MGD,0.435847905
Cobb,2021,ww_imports,COBB NORTHWEST WRF,MGD,0.270911644
Cobb,2021,ww_imports,COBB RL SUTTON WRF,MGD,6.818423901
Cobb,2021,ww_imports,COBB SOUTH COBB WRF,MGD,0.113305722
Cobb,2022,Allatoona Lake,publicWatSup,MGD,42.22934406959789
Cobb,2022,Basins,Jack McDonough Plant,MGD,11.2
Cobb,2022,Basins,industrial,MGD,4.331170818281098
Cobb,2022,Biomass,commercial,PJ,0.06686755887522693
Cobb,2022,Biomass,industrial,PJ,14.105991716065189
Cobb,2022,Biomass,residential,PJ,0.4375902707622392
Cobb,2022,Biomass,transport,PJ,2.7538227403150715
Cobb,2022,COBB NOONDAY CREEK WRF,Noonday Creek Tributary_ds,MGD,9.421763666255146
Cobb,2022,COBB NORTHWEST WRF,Allatoona Lake_ds,MGD,6.430911856575354
Cobb,2022,COBB RL SUTTON WRF,Chattahoochee River_ds,MGD,31.57138324619273
Cobb,2022,COBB SOUTH COBB WRF,Chattahoochee River_ds,MGD,22.14668071119594
Cobb,2022,Chattahoochee River,publicWatSup,MGD,37.75471158540209
Cobb,2022,Coal,industrial,PJ,0.4870498506230216
Cobb,2022,Energy Storage,Small-scale generation,PJ,0
Cobb,2022,Hickory Log Creek Reservoir,publicWatSup,MGD,0
Cobb,2022,Jack McDonough,Energy Losses,PJ,67.542002688
Cobb,2022,Jack McDonough,elec_own_use,PJ,0.9123358320000108
Cobb,2022,Jack McDonough,electricity,PJ,66.34278359999999
Cobb,2022,Jack McDonough Plant,Disposal,MGD,3.6999999999999993
Cobb,2022,Jack McDonough Plant,Water Losses,MGD,7.5
Cobb,2022,Natural Gas,Jack McDonough,PJ,134.79656297
Cobb,2022,Natural Gas,Small-scale generation,PJ,0
Cobb,2022,Natural Gas,commercial,PJ,4.286696154217899
Cobb,2022,Natural Gas,industrial,PJ,11.860437135558128
Cobb,2022,Natural Gas,residential,PJ,10.321960294933913
Cobb,2022,Natural Gas,transport,PJ,0.7532499760670813
Cobb,2022,Petroleum,Jack McDonough,PJ,5.5915e-4
Cobb,2022,Petroleum,commercial,PJ,1.9148776915889008
Cobb,2022,Petroleum,industrial,PJ,6.237659913892537
Cobb,2022,Petroleum,residential,PJ,0.570428840237271
Cobb,2022,Petroleum,transport,PJ,64.70149824180727
Cobb,2022,Renewables,Small-scale generation,PJ,0.00889835952
Cobb,2022,Renewables,commercial,PJ,0.018134312876733533
Cobb,2022,Renewables,industrial,PJ,5.497941377110184e-4
Cobb,2022,Renewables,residential,PJ,0.07662592091031042
Cobb,2022,Small-scale generation,electricity,PJ,0.0084564
Cobb,2022,agricultural,Water Losses,MGD,0
Cobb,2022,agricultural,wastewater,MGD,0
Cobb,2022,commercial,Water Losses,MGD,4.270498967027837
Cobb,2022,commercial,energy_services,PJ,9.484312860396908
Cobb,2022,commercial,rejected_energy,PJ,5.106937694059874
Cobb,2022,commercial,wastewater,MGD,16.367383030080322
Cobb,2022,distribute_groundwater,industrial,PJ,0.0031870487349239638
Cobb,2022,distribute_groundwater,residential,PJ,0
Cobb,2022,distribute_surfaceWater,industrial,PJ,0.005918804793430217
Cobb,2022,distribute_surfaceWater,publicWatSup,PJ,0.10930301109589678
Cobb,2022,electricity,Energy Losses,PJ,1.3464257973634601
Cobb,2022,electricity,commercial,PJ,8.304674836898023
Cobb,2022,electricity,distribute_groundwater,PJ,0.0031870487349239638
Cobb,2022,electricity,distribute_surfaceWater,PJ,0.11522181588932699
Cobb,2022,electricity,elec_export,PJ,42.56438424657887
Cobb,2022,electricity,en4water,PJ,0.5264569547050099
Cobb,2022,electricity,en_wwdist,PJ,0.11943099136575358
Cobb,2022,electricity,en_wwtreat,PJ,0.21706816098015355
Cobb,2022,electricity,extract_groundwater,PJ,0.0021858501992837757
Cobb,2022,electricity,extract_surfaceWater,PJ,0.017904533126109425
Cobb,2022,electricity,government,PJ,0.07682568911574987
Cobb,2022,electricity,industrial,PJ,6.080670755832691
Cobb,2022,electricity,residential,PJ,7.415168756972449
Cobb,2022,electricity,transport,PJ,0.03663296253374442
Cobb,2022,electricity,treat_groundwater,PJ,6.282163371725119e-4
Cobb,2022,electricity,treat_surfaceWater,PJ,0.050830338072286
Cobb,2022,en4water,energy_services,PJ,0.3421970205582564
Cobb,2022,en4water,rejected_energy,PJ,0.18425993414675343
Cobb,2022,en_wwdist,in-county treatment,PJ,0.09763716961439997
Cobb,2022,en_wwdist,ww_exports,PJ,0.021793821751353602
Cobb,2022,en_wwtreat,in-county treatment,PJ,0.19527433922879994
Cobb,2022,en_wwtreat,ww_exports,PJ,0.021793821751353602
Cobb,2022,extract_groundwater,agricultural,PJ,0
Cobb,2022,extract_groundwater,industrial,PJ,0.0021858501992837757
Cobb,2022,extract_groundwater,residential,PJ,0
Cobb,2022,extract_surfaceWater,Jack McDonough Plant,PJ,0.00209946391184573
Cobb,2022,extract_surfaceWater,industrial,PJ,8.118872168768309e-4
Cobb,2022,extract_surfaceWater,publicWatSup,PJ,0.014993181997386864
Cobb,2022,government,energy_services,PJ,0.04993669792523742
Cobb,2022,government,rejected_energy,PJ,0.02688899119051245
Cobb,2022,groundwater,agricultural,MGD,0
Cobb,2022,groundwater,industrial,MGD,2.3321689021513605
Cobb,2022,groundwater,residential,MGD,0
Cobb,2022,industrial,Disposal,MGD,6.907552386189966
Cobb,2022,industrial,energy_services,PJ,18.998455991393545
Cobb,2022,industrial,rejected_energy,PJ,19.773903174715734
Cobb,2022,industrial,wastewater,MGD,1.1315248060634706
Cobb,2022,publicWatSup,Water Losses,MGD,6.917666302
Cobb,2022,publicWatSup,agricultural,MGD,0
Cobb,2022,publicWatSup,commercial,MGD,20.63788199710816
Cobb,2022,publicWatSup,industrial,MGD,1.3757374718209778
Cobb,2022,publicWatSup,residential,MGD,51.052769884070855
Cobb,2022,residential,Water Losses,MGD,10.27685580240643
Cobb,2022,residential,energy_services,PJ,12.23415315448052
Cobb,2022,residential,rejected_energy,PJ,6.587620929335664
Cobb,2022,residential,septic,MGD,4.756164383561644
Cobb,2022,residential,wastewater,MGD,36.01974969810278
Cobb,2022,subsurface,wastewater,MGD,17.928750273972604
Cobb,2022,transport,energy_services,PJ,44.359382548470066
Cobb,2022,transport,rejected_energy,PJ,23.88582137225311
Cobb,2022,treat_groundwater,industrial,PJ,6.282163371725119e-4
Cobb,2022,treat_groundwater,residential,PJ,0
Cobb,2022,treat_surfaceWater,Jack McDonough Plant,PJ,0.005960303999999999
Cobb,2022,treat_surfaceWater,industrial,PJ,0.002304919174364652
Cobb,2022,treat_surfaceWater,publicWatSup,PJ,0.04256511489792135
Cobb,2022,wastewater,COBB NOONDAY CREEK WRF,MGD,8.972498845255146
Cobb,2022,wastewater,COBB NORTHWEST WRF,MGD,5.997308328575354
Cobb,2022,wastewater,COBB RL SUTTON WRF,MGD,24.61805907019273
Cobb,2022,wastewater,COBB SOUTH COBB WRF,MGD,22.00890145619594
Cobb,2022,wastewater,Douglas SouthCentral WPCP,MGD,7.2
Cobb,2022,wastewater,Fulton Big Creek WRF,MGD,2.594029102
Cobb,2022,wastewater,Paulding Pumpkinvine WRF,MGD,0.056611006
Cobb,2022,ww_imports,COBB NOONDAY CREEK WRF,MGD,0.449264821
Cobb,2022,ww_imports,COBB NORTHWEST WRF,MGD,0.433603528
Cobb,2022,ww_imports,COBB RL SUTTON WRF,MGD,6.953324176000001
Cobb,2022,ww_imports,COBB SOUTH COBB WRF,MGD,0.137779255
Cobb,2023,Allatoona Lake,publicWatSup,MGD,42.745778944681824
Cobb,2023,Basins,Jack McDonough Plant,MGD,11.2
Cobb,2023,Basins,industrial,MGD,4.331170818281098
Cobb,2023,Biomass,commercial,PJ,0.06666732858948386
Cobb,2023,Biomass,industrial,PJ,13.464193272840397
Cobb,2023,Biomass,residential,PJ,0.3708789151363577
Cobb,2023,Biomass,transport,PJ,3.026547740691976
Cobb,2023,COBB NOONDAY CREEK WRF,Noonday Creek Tributary_ds,MGD,9.412861601162545
Cobb,2023,COBB NORTHWEST WRF,Allatoona Lake_ds,MGD,6.578999329063668
Cobb,2023,COBB RL SUTTON WRF,Chattahoochee River_ds,MGD,31.647049644057905
Cobb,2023,COBB SOUTH COBB WRF,Chattahoochee River_ds,MGD,22.11691512111315
Cobb,2023,Chattahoochee River,publicWatSup,MGD,38.216424884318194
Cobb,2023,Coal,industrial,PJ,0.3263347112296411
Cobb,2023,Energy Storage,Small-scale generation,PJ,0
Cobb,2023,Hickory Log Creek Reservoir,publicWatSup,MGD,0
Cobb,2023,Jack McDonough,Energy Losses,PJ,65.09781900500002
Cobb,2023,Jack McDonough,elec_own_use,PJ,0.8709894000000079
Cobb,2023,Jack McDonough,electricity,PJ,64.16849159999998
Cobb,2023,Jack McDonough Plant,Disposal,MGD,3.6999999999999993
Cobb,2023,Jack McDonough Plant,Water Losses,MGD,7.5
Cobb,2023,Natural Gas,Jack McDonough,PJ,130.13106390000002
Cobb,2023,Natural Gas,Small-scale generation,PJ,3.0594999999999994e-5
Cobb,2023,Natural Gas,commercial,PJ,3.9239868187323137
Cobb,2023,Natural Gas,industrial,PJ,11.965109487518204
Cobb,2023,Natural Gas,residential,PJ,9.325828161727598
Cobb,2023,Natural Gas,transport,PJ,0.9457822023471246
Cobb,2023,Petroleum,Jack McDonough,PJ,0.006236105
Cobb,2023,Petroleum,commercial,PJ,1.8167778148575546
Cobb,2023,Petroleum,industrial,PJ,6.319168886659525
Cobb,2023,Petroleum,residential,PJ,0.5223887993274304
Cobb,2023,Petroleum,transport,PJ,69.6295181492805
Cobb,2023,Renewables,Small-scale generation,PJ,0.0085311942
Cobb,2023,Renewables,commercial,PJ,0.021237732800379452
Cobb,2023,Renewables,industrial,PJ,5.497478117730762e-4
Cobb,2023,Renewables,residential,PJ,0.09457541811939085
Cobb,2023,Small-scale generation,electricity,PJ,0.008254800000000001
Cobb,2023,agricultural,Water Losses,MGD,0
Cobb,2023,agricultural,wastewater,MGD,0
Cobb,2023,commercial,Water Losses,MGD,4.328365154147427
Cobb,2023,commercial,energy_services,PJ,9.175877115096565
Cobb,2023,commercial,rejected_energy,PJ,4.940856908128919
Cobb,2023,commercial,wastewater,MGD,16.56190347502116
Cobb,2023,distribute_groundwater,industrial,PJ,0.0031870487349239638
Cobb,2023,distribute_groundwater,residential,PJ,0
Cobb,2023,distribute_surfaceWater,industrial,PJ,0.005918804793430217
Cobb,2023,distribute_surfaceWater,publicWatSup,PJ,0.11063970926455827
Cobb,2023,electricity,Energy Losses,PJ,1.3150823092962625
Cobb,2023,electricity,commercial,PJ,8.288064328245751
Cobb,2023,electricity,distribute_groundwater,PJ,0.0031870487349239638
Cobb,2023,electricity,distribute_surfaceWater,PJ,0.11655851405798848
Cobb,2023,electricity,elec_export,PJ,40.94362560243268
Cobb,2023,electricity,en4water,PJ,0.5339315271988067
Cobb,2023,electricity,en_wwdist,PJ,0.12154819118966784
Cobb,2023,electricity,en_wwtreat,PJ,0.22038493840406784
Cobb,2023,electricity,extract_groundwater,PJ,0.0021858501992837757
Cobb,2023,electricity,extract_surfaceWater,PJ,0.018087889089658606
Cobb,2023,electricity,government,PJ,0.07118823096972353
Cobb,2023,electricity,industrial,PJ,5.967108540286063
Cobb,2023,electricity,residential,PJ,7.021112788485482
Cobb,2023,electricity,transport,PJ,0.03663307308521576
Cobb,2023,electricity,treat_groundwater,PJ,6.282163371725119e-4
Cobb,2023,electricity,treat_surfaceWater,PJ,0.05135087918604359
Cobb,2023,en4water,energy_services,PJ,0.3470554926792243
Cobb,2023,en4water,rejected_energy,PJ,0.18687603451958232
Cobb,2023,en_wwdist,in-county treatment,PJ,0.0988367472144
Cobb,2023,en_wwdist,ww_exports,PJ,0.022711443975267843
Cobb,2023,en_wwtreat,in-county treatment,PJ,0.1976734944288
Cobb,2023,en_wwtreat,ww_exports,PJ,0.022711443975267843
Cobb,2023,extract_groundwater,agricultural,PJ,0
Cobb,2023,extract_groundwater,industrial,PJ,0.0021858501992837757
Cobb,2023,extract_groundwater,residential,PJ,0
Cobb,2023,extract_surfaceWater,Jack McDonough Plant,PJ,0.00209946391184573
Cobb,2023,extract_surfaceWater,industrial,PJ,8.118872168768309e-4
Cobb,2023,extract_surfaceWater,publicWatSup,PJ,0.015176537960936046
Cobb,2023,government,energy_services,PJ,0.04627235013032029
Cobb,2023,government,rejected_energy,PJ,0.024915880839403232
Cobb,2023,groundwater,agricultural,MGD,0
Cobb,2023,groundwater,industrial,MGD,2.3321689021513605
Cobb,2023,groundwater,residential,MGD,0
Cobb,2023,industrial,Disposal,MGD,6.910678051828285
Cobb,2023,industrial,energy_services,PJ,18.640807676709347
Cobb,2023,industrial,rejected_energy,PJ,19.40165696963626
Cobb,2023,industrial,wastewater,MGD,1.1452234330122162
Cobb,2023,publicWatSup,Water Losses,MGD,7.002264447
Cobb,2023,publicWatSup,agricultural,MGD,0
Cobb,2023,publicWatSup,commercial,MGD,20.890268629168588
Cobb,2023,publicWatSup,industrial,MGD,1.3925617644080421
Cobb,2023,publicWatSup,residential,MGD,51.67710898842338
Cobb,2023,residential,Water Losses,MGD,10.440920827963609
Cobb,2023,residential,energy_services,PJ,11.26760965381757
Cobb,2023,residential,rejected_energy,PJ,6.06717442897869
Cobb,2023,residential,septic,MGD,4.767123287671233
Cobb,2023,residential,wastewater,MGD,36.469064872788536
Cobb,2023,subsurface,wastewater,MGD,18.149024246575344
Cobb,2023,transport,energy_services,PJ,47.865012757513135
Cobb,2023,transport,rejected_energy,PJ,25.773468407891688
Cobb,2023,treat_groundwater,industrial,PJ,6.282163371725119e-4
Cobb,2023,treat_groundwater,residential,PJ,0
Cobb,2023,treat_surfaceWater,Jack McDonough Plant,PJ,0.005960303999999999
Cobb,2023,treat_surfaceWater,industrial,PJ,0.002304919174364652
Cobb,2023,treat_surfaceWater,publicWatSup,PJ,0.043085656011678936
Cobb,2023,wastewater,COBB NOONDAY CREEK WRF,MGD,8.950553607162545
Cobb,2023,wastewater,COBB NORTHWEST WRF,MGD,5.982639911063668
Cobb,2023,wastewater,COBB RL SUTTON WRF,MGD,24.557847397057905
Cobb,2023,wastewater,COBB SOUTH COBB WRF,MGD,21.955071348113147
Cobb,2023,wastewater,Douglas SouthCentral WPCP,MGD,8.2
Cobb,2023,wastewater,Fulton Big Creek WRF,MGD,2.621884845
Cobb,2023,wastewater,Paulding Pumpkinvine WRF,MGD,0.057218919
Cobb,2023,ww_imports,COBB NOONDAY CREEK WRF,MGD,0.462307994
Cobb,2023,ww_imports,COBB NORTHWEST WRF,MGD,0.596359418
Cobb,2023,ww_imports,COBB RL SUTTON WRF,MGD,7.089202246999999
Cobb,2023,ww_imports,COBB SOUTH COBB WRF,MGD,0.161843773
Cobb,2024,Allatoona Lake,publicWatSup,MGD,43.252857824391604
Cobb,2024,Basins,Jack McDonough Plant,MGD,11.2
Cobb,2024,Basins,industrial,MGD,4.331170818281098
Cobb,2024,Biomass,commercial,PJ,0.06650757373884233
Cobb,2024,Biomass,industrial,PJ,13.004125574469196
Cobb,2024,Biomass,residential,PJ,0.34680541523930414
Cobb,2024,Biomass,transport,PJ,2.9304203021131254
Cobb,2024,COBB NOONDAY CREEK WRF,Noonday Creek Tributary_ds,MGD,9.400976649167557
Cobb,2024,COBB NORTHWEST WRF,Allatoona Lake_ds,MGD,6.725123336823294
Cobb,2024,COBB RL SUTTON WRF,Chattahoochee River_ds,MGD,31.716841890899065
Cobb,2024,COBB SOUTH COBB WRF,Chattahoochee River_ds,MGD,22.080142249205984
Cobb,2024,Chattahoochee River,publicWatSup,MGD,38.669773551608394
Cobb,2024,Coal,industrial,PJ,0.3413807751466387
Cobb,2024,Energy Storage,Small-scale generation,PJ,0
Cobb,2024,Hickory Log Creek Reservoir,publicWatSup,MGD,0
Cobb,2024,Jack McDonough,Energy Losses,PJ,65.19024186899999
Cobb,2024,Jack McDonough,elec_own_use,PJ,0.9114015960000055
Cobb,2024,Jack McDonough,electricity,PJ,64.7548416
Cobb,2024,Jack McDonough Plant,Disposal,MGD,2.799999999999999
Cobb,2024,Jack McDonough Plant,Water Losses,MGD,8.4
Cobb,2024,Natural Gas,Jack McDonough,PJ,130.82349310499998
Cobb,2024,Natural Gas,Small-scale generation,PJ,0.00150443
Cobb,2024,Natural Gas,commercial,PJ,4.239096146934078
Cobb,2024,Natural Gas,industrial,PJ,11.979165837508468
Cobb,2024,Natural Gas,residential,PJ,10.065679777424457
Cobb,2024,Natural Gas,transport,PJ,0.9046516231247671
Cobb,2024,Petroleum,Jack McDonough,PJ,0.032991959999999994
Cobb,2024,Petroleum,commercial,PJ,1.7155981619091096
Cobb,2024,Petroleum,industrial,PJ,6.155554612548317
Cobb,2024,Petroleum,residential,PJ,0.6161796664161795
Cobb,2024,Petroleum,transport,PJ,68.4863784104531
Cobb,2024,Renewables,Small-scale generation,PJ,0.00805963874
Cobb,2024,Renewables,commercial,PJ,0.025693299209610557
Cobb,2024,Renewables,industrial,PJ,5.555888295341385e-4
Cobb,2024,Renewables,residential,PJ,0.10412942764250514
Cobb,2024,Small-scale generation,electricity,PJ,0.0081828
Cobb,2024,agricultural,Water Losses,MGD,0
Cobb,2024,agricultural,wastewater,MGD,0
Cobb,2024,commercial,Water Losses,MGD,4.387138439979065
Cobb,2024,commercial,energy_services,PJ,9.542311646047853
Cobb,2024,commercial,rejected_energy,PJ,5.138167809410382
Cobb,2024,commercial,wastewater,MGD,16.750944463310567
Cobb,2024,distribute_groundwater,industrial,PJ,0.0031870487349239638
Cobb,2024,distribute_groundwater,residential,PJ,0
Cobb,2024,distribute_surfaceWater,industrial,PJ,0.005918804793430217
Cobb,2024,distribute_surfaceWater,publicWatSup,PJ,0.11195219113318657
Cobb,2024,electricity,Energy Losses,PJ,1.3595507937387732
Cobb,2024,electricity,commercial,PJ,8.633584273666594
Cobb,2024,electricity,distribute_groundwater,PJ,0.0031870487349239638
Cobb,2024,electricity,distribute_surfaceWater,PJ,0.11787099592661678
Cobb,2024,electricity,elec_export,PJ,40.74429371061501
Cobb,2024,electricity,en4water,PJ,0.5412896265030679
Cobb,2024,electricity,en_wwdist,PJ,0.1236406333665485
Cobb,2024,electricity,en_wwtreat,PJ,0.22364696874094853
Cobb,2024,electricity,extract_groundwater,PJ,0.0021858501992837757
Cobb,2024,electricity,extract_surfaceWater,PJ,0.018267923283843336
Cobb,2024,electricity,government,PJ,0.06553824552969811
Cobb,2024,electricity,industrial,PJ,5.998030248744615
Cobb,2024,electricity,residential,PJ,7.382278518065504
Cobb,2024,electricity,transport,PJ,0.038458983136744715
Cobb,2024,electricity,treat_groundwater,PJ,6.282163371725119e-4
Cobb,2024,electricity,treat_surfaceWater,PJ,0.051861989913730575
Cobb,2024,en4water,energy_services,PJ,0.35183825722699413
Cobb,2024,en4water,rejected_energy,PJ,0.18945136927607373
Cobb,2024,en_wwdist,in-county treatment,PJ,0.10000633537440003
Cobb,2024,en_wwdist,ww_exports,PJ,0.023634297992148487
Cobb,2024,en_wwtreat,in-county treatment,PJ,0.20001267074880005
Cobb,2024,en_wwtreat,ww_exports,PJ,0.023634297992148487
Cobb,2024,extract_groundwater,agricultural,PJ,0
Cobb,2024,extract_groundwater,industrial,PJ,0.0021858501992837757
Cobb,2024,extract_groundwater,residential,PJ,0
Cobb,2024,extract_surfaceWater,Jack McDonough Plant,PJ,0.00209946391184573
Cobb,2024,extract_surfaceWater,industrial,PJ,8.118872168768309e-4
Cobb,2024,extract_surfaceWater,publicWatSup,PJ,0.015356572155120778
Cobb,2024,government,energy_services,PJ,0.042599859594303784
Cobb,2024,government,rejected_energy,PJ,0.02293838593539434
Cobb,2024,groundwater,agricultural,MGD,0
Cobb,2024,groundwater,industrial,MGD,2.3321689021513605
Cobb,2024,groundwater,residential,MGD,0
Cobb,2024,industrial,Disposal,MGD,6.913498913004961
Cobb,2024,industrial,energy_services,PJ,18.36461819225092
Cobb,2024,industrial,rejected_energy,PJ,19.114194444995857
Cobb,2024,industrial,wastewater,MGD,1.1589220654204073
Cobb,2024,publicWatSup,Water Losses,MGD,7.085329967
Cobb,2024,publicWatSup,agricultural,MGD,0
Cobb,2024,publicWatSup,commercial,MGD,21.138082903289632
Cobb,2024,publicWatSup,industrial,MGD,1.4090812579929097
Cobb,2024,publicWatSup,residential,MGD,52.29013724771745
Cobb,2024,residential,Water Losses,MGD,10.601894187407332
Cobb,2024,residential,energy_services,PJ,12.034797323112167
Cobb,2024,residential,rejected_energy,PJ,6.480275481675782
Cobb,2024,residential,septic,MGD,4.780821917808219
Cobb,2024,residential,wastewater,MGD,36.9074211425019
Cobb,2024,subsurface,wastewater,MGD,18.363791369863016
Cobb,2024,transport,energy_services,PJ,47.03394105723804
Cobb,2024,transport,rejected_energy,PJ,25.325968261589708
Cobb,2024,treat_groundwater,industrial,PJ,6.282163371725119e-4
Cobb,2024,treat_groundwater,residential,PJ,0
Cobb,2024,treat_surfaceWater,Jack McDonough Plant,PJ,0.005960303999999999
Cobb,2024,treat_surfaceWater,industrial,PJ,0.002304919174364652
Cobb,2024,treat_surfaceWater,publicWatSup,PJ,0.043596766739365925
Cobb,2024,wastewater,COBB NOONDAY CREEK WRF,MGD,8.925732648167557
Cobb,2024,wastewater,COBB NORTHWEST WRF,MGD,5.966049332823294
Cobb,2024,wastewater,COBB RL SUTTON WRF,MGD,24.489745539899065
Cobb,2024,wastewater,COBB SOUTH COBB WRF,MGD,21.894187301205985
Cobb,2024,wastewater,Douglas SouthCentral WPCP,MGD,9.2
Cobb,2024,wastewater,Fulton Big Creek WRF,MGD,2.647584443
Cobb,2024,wastewater,Paulding Pumpkinvine WRF,MGD,0.057779776
Cobb,2024,ww_imports,COBB NOONDAY CREEK WRF,MGD,0.475244001
Cobb,2024,ww_imports,COBB NORTHWEST WRF,MGD,0.759074004
Cobb,2024,ww_imports,COBB RL SUTTON WRF,MGD,7.227096351
Cobb,2024,ww_imports,COBB SOUTH COBB WRF,MGD,0.185954948
Coweta,2020,Basins,Yates Plant,MGD,19.1
Coweta,2020,Basins,industrial,MGD,0.22196281195860834
Coweta,2020,Biomass,commercial,PJ,0.012911111787899027
Coweta,2020,Biomass,industrial,PJ,2.618748541989817
Coweta,2020,Biomass,residential,PJ,0.0648585012272559
Coweta,2020,Biomass,transport,PJ,0.5202240372013572
Coweta,2020,COWETA ARNALL/SARGENT WPCP,Wahoo Creek_ds,MGD,0.040340508806262235
Coweta,2020,COWETA ARNCO WPCP,Wahoo Creek_ds,MGD,0.05378734507501633
Coweta,2020,COWETA SHENANDOAH WPCP,"White Oak Creek, Tributary to Flint River_ds",MGD,1.183321591650359
Coweta,2020,Cedar Creek (B.T. Brown) Reservoir,publicWatSup,MGD,2.187037473988439
Coweta,2020,Coal,industrial,PJ,0.09953818026424947
Coweta,2020,GRANTVILLE COLLEY STREET LAS,Land Application,MGD,0.08068101761252447
Coweta,2020,GRANTVILLE PONDS,Various,MGD,0.08068101761252447
Coweta,2020,Hutchins Lake,publicWatSup,MGD,0.15621696242774566
Coweta,2020,J.T. Haynes Reservoir,publicWatSup,MGD,4.998942797687861
Coweta,2020,Line Creek,publicWatSup,MGD,0.9373017745664739
Coweta,2020,NEWNAN MINERAL SPRINGS,Mineral Springs Branch/Mountain Creek_ds,MGD,0.8202570123939987
Coweta,2020,NEWNAN WAHOO CREEK,Wahoo Creek Tributary_ds,MGD,3.038984996738422
Coweta,2020,Natural Gas,Yates Plant,PJ,25.980390964999998
Coweta,2020,Natural Gas,commercial,PJ,0.7479212310116345
Coweta,2020,Natural Gas,industrial,PJ,2.272341248847002
Coweta,2020,Natural Gas,residential,PJ,1.7751696771619159
Coweta,2020,Natural Gas,transport,PJ,0.11112211631529184
